date,atm_id,location_type,day_of_week,is_weekend,month,is_month_end,quarter,predicted_cash
2025-06-04,ATM_007,Suburban,2,0,6,0,2,7562.1245
2025-06-04,ATM_008,Urban,2,0,6,0,2,9218.932
2025-06-04,ATM_008,Rural,2,0,6,0,2,5620.1943
2025-06-04,ATM_008,Suburban,2,0,6,0,2,7517.2466
2025-06-04,ATM_009,Urban,2,0,6,0,2,9238.723
2025-06-04,ATM_009,Rural,2,0,6,0,2,5443.6484
2025-06-04,ATM_009,Suburban,2,0,6,0,2,7533.4077
2025-06-04,ATM_010,Urban,2,0,6,0,2,9248.624
2025-06-04,ATM_010,Rural,2,0,6,0,2,5553.859
2025-06-04,ATM_010,Suburban,2,0,6,0,2,7510.804
2025-06-04,ATM_011,Urban,2,0,6,0,2,9238.723
2025-06-04,ATM_011,Rural,2,0,6,0,2,5658.211
2025-06-04,ATM_011,Suburban,2,0,6,0,2,7548.002
2025-06-04,ATM_012,Urban,2,0,6,0,2,9285.016
2025-06-04,ATM_012,Rural,2,0,6,0,2,5562.313
2025-06-04,ATM_012,Suburban,2,0,6,0,2,7575.786
2025-06-04,ATM_013,Urban,2,0,6,0,2,9238.723
2025-06-04,ATM_013,Rural,2,0,6,0,2,5595.838
2025-06-04,ATM_013,Suburban,2,0,6,0,2,7537.0376
2025-06-04,ATM_014,Urban,2,0,6,0,2,9268.568
2025-06-04,ATM_014,Rural,2,0,6,0,2,5556.12
2025-06-04,ATM_014,Suburban,2,0,6,0,2,7713.865
2025-06-04,ATM_015,Urban,2,0,6,0,2,9238.723
2025-06-04,ATM_015,Rural,2,0,6,0,2,5565.632
2025-06-04,ATM_015,Suburban,2,0,6,0,2,7531.3896
2025-06-04,ATM_016,Urban,2,0,6,0,2,9238.723
2025-06-04,ATM_016,Rural,2,0,6,0,2,5791.8276
2025-06-04,ATM_016,Suburban,2,0,6,0,2,7548.5
2025-06-04,ATM_017,Urban,2,0,6,0,2,9249.866
2025-06-04,ATM_017,Rural,2,0,6,0,2,5615.471
2025-06-04,ATM_017,Suburban,2,0,6,0,2,7857.56
2025-06-04,ATM_018,Urban,2,0,6,0,2,9364.12
2025-06-04,ATM_018,Rural,2,0,6,0,2,5583.073
2025-06-04,ATM_018,Suburban,2,0,6,0,2,7563.9907
2025-06-04,ATM_019,Urban,2,0,6,0,2,8952.077
2025-06-04,ATM_019,Rural,2,0,6,0,2,5556.12
2025-06-04,ATM_019,Suburban,2,0,6,0,2,7591.4136
2025-06-04,ATM_020,Urban,2,0,6,0,2,9238.723
2025-06-04,ATM_020,Rural,2,0,6,0,2,5643.1357
2025-06-04,ATM_020,Suburban,2,0,6,0,2,7537.0376
2025-06-05,ATM_001,Urban,3,0,6,0,2,8697.272
2025-06-05,ATM_001,Rural,3,0,6,0,2,5522.4097
2025-06-05,ATM_001,Suburban,3,0,6,0,2,7615.2944
2025-06-05,ATM_002,Urban,3,0,6,0,2,8959.991
2025-06-05,ATM_002,Rural,3,0,6,0,2,5335.1147
2025-06-05,ATM_002,Suburban,3,0,6,0,2,7685.3574
2025-06-05,ATM_003,Urban,3,0,6,0,2,8945.206
2025-06-05,ATM_003,Rural,3,0,6,0,2,5549.3984
2025-06-05,ATM_003,Suburban,3,0,6,0,2,7496.01
2025-06-05,ATM_004,Urban,3,0,6,0,2,9017.515
2025-06-05,ATM_004,Rural,3,0,6,0,2,5571.9795
2025-06-05,ATM_004,Suburban,3,0,6,0,2,7679.2144
2025-06-05,ATM_005,Urban,3,0,6,0,2,8959.991
2025-06-05,ATM_005,Rural,3,0,6,0,2,5507.5464
2025-06-05,ATM_005,Suburban,3,0,6,0,2,7672.9526
2025-06-05,ATM_006,Urban,3,0,6,0,2,9305.433
2025-06-05,ATM_006,Rural,3,0,6,0,2,5603.46
2025-06-05,ATM_006,Suburban,3,0,6,0,2,7886.5166
2025-06-05,ATM_007,Urban,3,0,6,0,2,8830.36
2025-06-05,ATM_007,Rural,3,0,6,0,2,5542.3887
2025-06-05,ATM_007,Suburban,3,0,6,0,2,7716.8057
2025-06-05,ATM_008,Urban,3,0,6,0,2,9069.802
2025-06-05,ATM_008,Rural,3,0,6,0,2,6115.727
2025-06-05,ATM_008,Suburban,3,0,6,0,2,7801.53
2025-06-05,ATM_009,Urban,3,0,6,0,2,8959.991
2025-06-05,ATM_009,Rural,3,0,6,0,2,5307.577
2025-06-05,ATM_009,Suburban,3,0,6,0,2,7682.515
2025-06-05,ATM_010,Urban,3,0,6,0,2,8977.175
2025-06-05,ATM_010,Rural,3,0,6,0,2,5547.4097
2025-06-05,ATM_010,Suburban,3,0,6,0,2,7655.4434
2025-06-05,ATM_011,Urban,3,0,6,0,2,8959.991
2025-06-05,ATM_011,Rural,3,0,6,0,2,5553.364
2025-06-05,ATM_011,Suburban,3,0,6,0,2,7683.469
2025-06-05,ATM_012,Urban,3,0,6,0,2,8851.592
2025-06-05,ATM_012,Rural,3,0,6,0,2,5548.5815
2025-06-05,ATM_012,Suburban,3,0,6,0,2,7674.802
2025-06-05,ATM_013,Urban,3,0,6,0,2,8959.991
2025-06-05,ATM_013,Rural,3,0,6,0,2,5461.694
2025-06-05,ATM_013,Suburban,3,0,6,0,2,7691.7188
2025-06-05,ATM_014,Urban,3,0,6,0,2,8968.332
2025-06-05,ATM_014,Rural,3,0,6,0,2,5542.3887
2025-06-05,ATM_014,Suburban,3,0,6,0,2,7836.2773
2025-06-05,ATM_015,Urban,3,0,6,0,2,8968.829
2025-06-05,ATM_015,Rural,3,0,6,0,2,5555.0073
2025-06-05,ATM_015,Suburban,3,0,6,0,2,7818.6577
2025-06-05,ATM_016,Urban,3,0,6,0,2,8959.991
2025-06-05,ATM_016,Rural,3,0,6,0,2,5678.4053
2025-06-05,ATM_016,Suburban,3,0,6,0,2,7703.181
2025-06-05,ATM_017,Urban,3,0,6,0,2,8988.199
2025-06-05,ATM_017,Rural,3,0,6,0,2,5609.022
2025-06-05,ATM_017,Suburban,3,0,6,0,2,7959.956
2025-06-05,ATM_018,Urban,3,0,6,0,2,8977.055
2025-06-05,ATM_018,Rural,3,0,6,0,2,5509.791
2025-06-05,ATM_018,Suburban,3,0,6,0,2,7659.121
2025-06-05,ATM_019,Urban,3,0,6,0,2,9285.738
2025-06-05,ATM_019,Rural,3,0,6,0,2,5542.3887
2025-06-05,ATM_019,Suburban,3,0,6,0,2,7777.8545
2025-06-05,ATM_020,Urban,3,0,6,0,2,8959.991
2025-06-05,ATM_020,Rural,3,0,6,0,2,5458.7563
2025-06-05,ATM_020,Suburban,3,0,6,0,2,7691.7188
2025-06-06,ATM_001,Urban,4,0,6,0,2,8713.342
2025-06-06,ATM_001,Rural,4,0,6,0,2,5511.1445
2025-06-06,ATM_001,Suburban,4,0,6,0,2,7344.7266
2025-06-06,ATM_002,Urban,4,0,6,0,2,8928.42
2025-06-06,ATM_002,Rural,4,0,6,0,2,5229.512
2025-06-06,ATM_002,Suburban,4,0,6,0,2,7376.479
2025-06-06,ATM_003,Urban,4,0,6,0,2,8937.073
2025-06-06,ATM_003,Rural,4,0,6,0,2,5529.2705
2025-06-06,ATM_003,Suburban,4,0,6,0,2,7375.9634
2025-06-06,ATM_004,Urban,4,0,6,0,2,8967.034
2025-06-06,ATM_004,Rural,4,0,6,0,2,5530.817
2025-06-06,ATM_004,Suburban,4,0,6,0,2,7236.9277
2025-06-06,ATM_005,Urban,4,0,6,0,2,8928.42
2025-06-06,ATM_005,Rural,4,0,6,0,2,5340.189
2025-06-06,ATM_005,Suburban,4,0,6,0,2,7364.074
2025-06-06,ATM_006,Urban,4,0,6,0,2,9299.479
2025-06-06,ATM_006,Rural,4,0,6,0,2,5567.174
2025-06-06,ATM_006,Suburban,4,0,6,0,2,7608.903
2025-06-06,ATM_007,Urban,4,0,6,0,2,8919.055
2025-06-06,ATM_007,Rural,4,0,6,0,2,5511.1445
2025-06-06,ATM_007,Suburban,4,0,6,0,2,7407.9272
2025-06-06,ATM_008,Urban,4,0,6,0,2,8927.369
2025-06-06,ATM_008,Rural,4,0,6,0,2,6092.5283
2025-06-06,ATM_008,Suburban,4,0,6,0,2,7381.79
2025-06-06,ATM_009,Urban,4,0,6,0,2,8928.42
2025-06-06,ATM_009,Rural,4,0,6,0,2,5819.3325
2025-06-06,ATM_009,Suburban,4,0,6,0,2,7373.6367
2025-06-06,ATM_010,Urban,4,0,6,0,2,8907.891
2025-06-06,ATM_010,Rural,4,0,6,0,2,5478.453
2025-06-06,ATM_010,Suburban,4,0,6,0,2,7157.8384
2025-06-06,ATM_011,Urban,4,0,6,0,2,8928.42
2025-06-06,ATM_011,Rural,4,0,6,0,2,5611.0454
2025-06-06,ATM_011,Suburban,4,0,6,0,2,7374.591
2025-06-06,ATM_012,Urban,4,0,6,0,2,8886.622
2025-06-06,ATM_012,Rural,4,0,6,0,2,5512.2954
2025-06-06,ATM_012,Suburban,4,0,6,0,2,7409.7583
2025-06-06,ATM_013,Urban,4,0,6,0,2,8928.42
2025-06-06,ATM_013,Rural,4,0,6,0,2,5369.454
2025-06-06,ATM_013,Suburban,4,0,6,0,2,7382.8403
2025-06-06,ATM_014,Urban,4,0,6,0,2,8936.761
2025-06-06,ATM_014,Rural,4,0,6,0,2,5511.1445
2025-06-06,ATM_014,Suburban,4,0,6,0,2,7532.659
2025-06-06,ATM_015,Urban,4,0,6,0,2,8937.258
2025-06-06,ATM_015,Rural,4,0,6,0,2,5523.763
2025-06-06,ATM_015,Suburban,4,0,6,0,2,7593.012
2025-06-06,ATM_016,Urban,4,0,6,0,2,8928.42
2025-06-06,ATM_016,Rural,4,0,6,0,2,5377.424
2025-06-06,ATM_016,Suburban,4,0,6,0,2,7358.5625
2025-06-06,ATM_017,Urban,4,0,6,0,2,8951.759
2025-06-06,ATM_017,Rural,4,0,6,0,2,5533.375
2025-06-06,ATM_017,Suburban,4,0,6,0,2,7728.443
2025-06-06,ATM_018,Urban,4,0,6,0,2,8750.605
2025-06-06,ATM_018,Rural,4,0,6,0,2,5504.558
2025-06-06,ATM_018,Suburban,4,0,6,0,2,7376.254
2025-06-06,ATM_019,Urban,4,0,6,0,2,9392.644
2025-06-06,ATM_019,Rural,4,0,6,0,2,5511.1445
2025-06-06,ATM_019,Suburban,4,0,6,0,2,7547.9805
2025-06-06,ATM_020,Urban,4,0,6,0,2,8928.42
2025-06-06,ATM_020,Rural,4,0,6,0,2,5510.3193
2025-06-06,ATM_020,Suburban,4,0,6,0,2,7382.8403
2025-06-07,ATM_001,Urban,5,1,6,0,2,10812.437
2025-06-07,ATM_001,Rural,5,1,6,0,2,6649.4688
2025-06-07,ATM_001,Suburban,5,1,6,0,2,9328.273
2025-06-07,ATM_002,Urban,5,1,6,0,2,10570.553
2025-06-07,ATM_002,Rural,5,1,6,0,2,6851.836
2025-06-07,ATM_002,Suburban,5,1,6,0,2,8959.89
2025-06-07,ATM_003,Urban,5,1,6,0,2,10612.702
2025-06-07,ATM_003,Rural,5,1,6,0,2,6723.0815
2025-06-07,ATM_003,Suburban,5,1,6,0,2,9430.313
2025-06-07,ATM_004,Urban,5,1,6,0,2,10540.057
2025-06-07,ATM_004,Rural,5,1,6,0,2,6586.982
2025-06-07,ATM_004,Suburban,5,1,6,0,2,8426.451
2025-06-07,ATM_005,Urban,5,1,6,0,2,10570.553
2025-06-07,ATM_005,Rural,5,1,6,0,2,6168.524
2025-06-07,ATM_005,Suburban,5,1,6,0,2,8909.678
2025-06-07,ATM_006,Urban,5,1,6,0,2,10801.79
2025-06-07,ATM_006,Rural,5,1,6,0,2,6705.498
2025-06-07,ATM_006,Suburban,5,1,6,0,2,9163.368
2025-06-07,ATM_007,Urban,5,1,6,0,2,10542.343
2025-06-07,ATM_007,Rural,5,1,6,0,2,6649.4688
2025-06-07,ATM_007,Suburban,5,1,6,0,2,9003.151
2025-06-07,ATM_008,Urban,5,1,6,0,2,10569.502
2025-06-07,ATM_008,Rural,5,1,6,0,2,6768.246
2025-06-07,ATM_008,Suburban,5,1,6,0,2,8958.839
2025-06-07,ATM_009,Urban,5,1,6,0,2,10570.553
2025-06-07,ATM_009,Rural,5,1,6,0,2,6779.1445
2025-06-07,ATM_009,Suburban,5,1,6,0,2,8950.686
2025-06-07,ATM_010,Urban,5,1,6,0,2,10552.673
2025-06-07,ATM_010,Rural,5,1,6,0,2,6682.6245
2025-06-07,ATM_010,Suburban,5,1,6,0,2,8636.689
2025-06-07,ATM_011,Urban,5,1,6,0,2,10570.553
2025-06-07,ATM_011,Rural,5,1,6,0,2,6603.3906
2025-06-07,ATM_011,Suburban,5,1,6,0,2,8908.386
2025-06-07,ATM_012,Urban,5,1,6,0,2,10613.401
2025-06-07,ATM_012,Rural,5,1,6,0,2,6650.6196
2025-06-07,ATM_012,Suburban,5,1,6,0,2,8916.184
2025-06-07,ATM_013,Urban,5,1,6,0,2,10570.553
2025-06-07,ATM_013,Rural,5,1,6,0,2,6929.266
2025-06-07,ATM_013,Suburban,5,1,6,0,2,8959.89
2025-06-07,ATM_014,Urban,5,1,6,0,2,10611.319
2025-06-07,ATM_014,Rural,5,1,6,0,2,6649.4688
2025-06-07,ATM_014,Suburban,5,1,6,0,2,9194.354
2025-06-07,ATM_015,Urban,5,1,6,0,2,10608.612
2025-06-07,ATM_015,Rural,5,1,6,0,2,6649.9194
2025-06-07,ATM_015,Suburban,5,1,6,0,2,8856.707
2025-06-07,ATM_016,Urban,5,1,6,0,2,10570.553
2025-06-07,ATM_016,Rural,5,1,6,0,2,6727.9688
2025-06-07,ATM_016,Suburban,5,1,6,0,2,8935.623
2025-06-07,ATM_017,Urban,5,1,6,0,2,10556.529
2025-06-07,ATM_017,Rural,5,1,6,0,2,6662.252
2025-06-07,ATM_017,Suburban,5,1,6,0,2,9011.74
2025-06-07,ATM_018,Urban,5,1,6,0,2,11048.501
2025-06-07,ATM_018,Rural,5,1,6,0,2,6684.3774
2025-06-07,ATM_018,Suburban,5,1,6,0,2,9010.938
2025-06-07,ATM_019,Urban,5,1,6,0,2,10317.526
2025-06-07,ATM_019,Rural,5,1,6,0,2,6649.4688
2025-06-07,ATM_019,Suburban,5,1,6,0,2,8994.105
2025-06-07,ATM_020,Urban,5,1,6,0,2,10570.553
2025-06-07,ATM_020,Rural,5,1,6,0,2,6388.5464
2025-06-07,ATM_020,Suburban,5,1,6,0,2,8959.89
2025-06-08,ATM_001,Urban,6,1,6,0,2,9922.599
2025-06-08,ATM_001,Rural,6,1,6,0,2,6873.617
2025-06-08,ATM_001,Suburban,6,1,6,0,2,8581.227
2025-06-08,ATM_002,Urban,6,1,6,0,2,10547.148
2025-06-08,ATM_002,Rural,6,1,6,0,2,7051.2227
2025-06-08,ATM_002,Suburban,6,1,6,0,2,8923.991
2025-06-08,ATM_003,Urban,6,1,6,0,2,10544.085
2025-06-08,ATM_003,Rural,6,1,6,0,2,6882.104
2025-06-08,ATM_003,Suburban,6,1,6,0,2,9158.62
2025-06-08,ATM_004,Urban,6,1,6,0,2,10583.152
2025-06-08,ATM_004,Rural,6,1,6,0,2,6794.3584
2025-06-08,ATM_004,Suburban,6,1,6,0,2,8813.793
2025-06-08,ATM_005,Urban,6,1,6,0,2,10547.148
2025-06-08,ATM_005,Rural,6,1,6,0,2,7105.2656
2025-06-08,ATM_005,Suburban,6,1,6,0,2,8951.261
2025-06-08,ATM_006,Urban,6,1,6,0,2,10087.255
2025-06-08,ATM_006,Rural,6,1,6,0,2,6943.758
2025-06-08,ATM_006,Suburban,6,1,6,0,2,9088.632
2025-06-08,ATM_007,Urban,6,1,6,0,2,10745.707
2025-06-08,ATM_007,Rural,6,1,6,0,2,6873.617
2025-06-08,ATM_007,Suburban,6,1,6,0,2,8967.253
2025-06-08,ATM_008,Urban,6,1,6,0,2,10574.474
2025-06-08,ATM_008,Rural,6,1,6,0,2,6882.192
2025-06-08,ATM_008,Suburban,6,1,6,0,2,8951.316
2025-06-08,ATM_009,Urban,6,1,6,0,2,10559.386
2025-06-08,ATM_009,Rural,6,1,6,0,2,6582.21
2025-06-08,ATM_009,Suburban,6,1,6,0,2,8931.343
2025-06-08,ATM_010,Urban,6,1,6,0,2,10542.525
2025-06-08,ATM_010,Rural,6,1,6,0,2,6921.97
2025-06-08,ATM_010,Suburban,6,1,6,0,2,8648.209
2025-06-08,ATM_011,Urban,6,1,6,0,2,10547.148
2025-06-08,ATM_011,Rural,6,1,6,0,2,6826.5728
2025-06-08,ATM_011,Suburban,6,1,6,0,2,8880.203
2025-06-08,ATM_012,Urban,6,1,6,0,2,10604.761
2025-06-08,ATM_012,Rural,6,1,6,0,2,6879.343
2025-06-08,ATM_012,Suburban,6,1,6,0,2,8905.54
2025-06-08,ATM_013,Urban,6,1,6,0,2,10547.148
2025-06-08,ATM_013,Rural,6,1,6,0,2,7201.2515
2025-06-08,ATM_013,Suburban,6,1,6,0,2,8880.421
2025-06-08,ATM_014,Urban,6,1,6,0,2,10587.915
2025-06-08,ATM_014,Rural,6,1,6,0,2,6873.617
2025-06-08,ATM_014,Suburban,6,1,6,0,2,9184.549
2025-06-08,ATM_015,Urban,6,1,6,0,2,10481.412
2025-06-08,ATM_015,Rural,6,1,6,0,2,6854.1885
2025-06-08,ATM_015,Suburban,6,1,6,0,2,8540.053
2025-06-08,ATM_016,Urban,6,1,6,0,2,10547.148
2025-06-08,ATM_016,Rural,6,1,6,0,2,6576.2974
2025-06-08,ATM_016,Suburban,6,1,6,0,2,8899.725
2025-06-08,ATM_017,Urban,6,1,6,0,2,10531.558
2025-06-08,ATM_017,Rural,6,1,6,0,2,6868.122
2025-06-08,ATM_017,Suburban,6,1,6,0,2,8966.321
2025-06-08,ATM_018,Urban,6,1,6,0,2,10806.306
2025-06-08,ATM_018,Rural,6,1,6,0,2,6940.718
2025-06-08,ATM_018,Suburban,6,1,6,0,2,9031.613
2025-06-08,ATM_019,Urban,6,1,6,0,2,10306.436
2025-06-08,ATM_019,Rural,6,1,6,0,2,6873.617
2025-06-08,ATM_019,Suburban,6,1,6,0,2,9007.445
2025-06-08,ATM_020,Urban,6,1,6,0,2,10576.741
2025-06-08,ATM_020,Rural,6,1,6,0,2,6749.039
2025-06-08,ATM_020,Suburban,6,1,6,0,2,8953.584
2025-06-09,ATM_001,Urban,0,0,6,0,2,9359.672
2025-06-09,ATM_001,Rural,0,0,6,0,2,5478.96
2025-06-09,ATM_001,Suburban,0,0,6,0,2,7536.994
2025-06-09,ATM_002,Urban,0,0,6,0,2,8872.4795
2025-06-09,ATM_002,Rural,0,0,6,0,2,5705.0454
2025-06-09,ATM_002,Suburban,0,0,6,0,2,7449.3804
2025-06-09,ATM_003,Urban,0,0,6,0,2,8863.467
2025-06-09,ATM_003,Rural,0,0,6,0,2,5471.768
2025-06-09,ATM_003,Suburban,0,0,6,0,2,7424.8213
2025-06-09,ATM_004,Urban,0,0,6,0,2,8827.799
2025-06-09,ATM_004,Rural,0,0,6,0,2,5464.625
2025-06-09,ATM_004,Suburban,0,0,6,0,2,7090.0615
2025-06-09,ATM_005,Urban,0,0,6,0,2,8860.218
2025-06-09,ATM_005,Rural,0,0,6,0,2,5272.2803
2025-06-09,ATM_005,Suburban,0,0,6,0,2,7417.316
2025-06-09,ATM_006,Urban,0,0,6,0,2,8935.913
2025-06-09,ATM_006,Rural,0,0,6,0,2,5539.564
2025-06-09,ATM_006,Suburban,0,0,6,0,2,7466.8037
2025-06-09,ATM_007,Urban,0,0,6,0,2,8689.665
2025-06-09,ATM_007,Rural,0,0,6,0,2,5478.96
2025-06-09,ATM_007,Suburban,0,0,6,0,2,7405.579
2025-06-09,ATM_008,Urban,0,0,6,0,2,8839.959
2025-06-09,ATM_008,Rural,0,0,6,0,2,5776.724
2025-06-09,ATM_008,Suburban,0,0,6,0,2,7423.2217
2025-06-09,ATM_009,Urban,0,0,6,0,2,8908.312
2025-06-09,ATM_009,Rural,0,0,6,0,2,5737.4663
2025-06-09,ATM_009,Suburban,0,0,6,0,2,7492.5293
2025-06-09,ATM_010,Urban,0,0,6,0,2,8860.218
2025-06-09,ATM_010,Rural,0,0,6,0,2,5466.7974
2025-06-09,ATM_010,Suburban,0,0,6,0,2,7280.303
2025-06-09,ATM_011,Urban,0,0,6,0,2,8860.218
2025-06-09,ATM_011,Rural,0,0,6,0,2,5258.3223
2025-06-09,ATM_011,Suburban,0,0,6,0,2,7389.0996
2025-06-09,ATM_012,Urban,0,0,6,0,2,8904.874
2025-06-09,ATM_012,Rural,0,0,6,0,2,5484.6855
2025-06-09,ATM_012,Suburban,0,0,6,0,2,7443.535
2025-06-09,ATM_013,Urban,0,0,6,0,2,8860.218
2025-06-09,ATM_013,Rural,0,0,6,0,2,5467.0635
2025-06-09,ATM_013,Suburban,0,0,6,0,2,7399.91
2025-06-09,ATM_014,Urban,0,0,6,0,2,8914.624
2025-06-09,ATM_014,Rural,0,0,6,0,2,5478.96
2025-06-09,ATM_014,Suburban,0,0,6,0,2,7750.6953
2025-06-09,ATM_015,Urban,0,0,6,0,2,8854.945
2025-06-09,ATM_015,Rural,0,0,6,0,2,5461.7476
2025-06-09,ATM_015,Suburban,0,0,6,0,2,7554.453
2025-06-09,ATM_016,Urban,0,0,6,0,2,8794.452
2025-06-09,ATM_016,Rural,0,0,6,0,2,5241.9414
2025-06-09,ATM_016,Suburban,0,0,6,0,2,7359.7427
2025-06-09,ATM_017,Urban,0,0,6,0,2,8870.276
2025-06-09,ATM_017,Rural,0,0,6,0,2,5458.96
2025-06-09,ATM_017,Suburban,0,0,6,0,2,7363.949
2025-06-09,ATM_018,Urban,0,0,6,0,2,8974.764
2025-06-09,ATM_018,Rural,0,0,6,0,2,5546.0605
2025-06-09,ATM_018,Suburban,0,0,6,0,2,7510.5806
2025-06-09,ATM_019,Urban,0,0,6,0,2,8745.967
2025-06-09,ATM_019,Rural,0,0,6,0,2,5478.96
2025-06-09,ATM_019,Suburban,0,0,6,0,2,7466.4697
2025-06-09,ATM_020,Urban,0,0,6,0,2,8860.218
2025-06-09,ATM_020,Rural,0,0,6,0,2,5420.9365
2025-06-09,ATM_020,Suburban,0,0,6,0,2,7443.48
2025-06-10,ATM_001,Urban,1,0,6,0,2,9323.337
2025-06-10,ATM_001,Rural,1,0,6,0,2,5424.001
2025-06-10,ATM_001,Suburban,1,0,6,0,2,7516.0015
2025-06-10,ATM_002,Urban,1,0,6,0,2,8995.843
2025-06-10,ATM_002,Rural,1,0,6,0,2,5350.4883
2025-06-10,ATM_002,Suburban,1,0,6,0,2,7437.102
2025-06-10,ATM_003,Urban,1,0,6,0,2,9038.326
2025-06-10,ATM_003,Rural,1,0,6,0,2,5450.9897
2025-06-10,ATM_003,Suburban,1,0,6,0,2,7317.445
2025-06-10,ATM_004,Urban,1,0,6,0,2,8949.413
2025-06-10,ATM_004,Rural,1,0,6,0,2,5443.98
2025-06-10,ATM_004,Suburban,1,0,6,0,2,7237.2915
2025-06-10,ATM_005,Urban,1,0,6,0,2,9024.653
2025-06-10,ATM_005,Rural,1,0,6,0,2,5249.149
2025-06-10,ATM_005,Suburban,1,0,6,0,2,7447.147
2025-06-10,ATM_006,Urban,1,0,6,0,2,9050.219
2025-06-10,ATM_006,Rural,1,0,6,0,2,5468.6885
2025-06-10,ATM_006,Suburban,1,0,6,0,2,7508.5005
2025-06-10,ATM_007,Urban,1,0,6,0,2,8835.228
2025-06-10,ATM_007,Rural,1,0,6,0,2,5443.98
2025-06-10,ATM_007,Suburban,1,0,6,0,2,7428.012
2025-06-10,ATM_008,Urban,1,0,6,0,2,9017.425
2025-06-10,ATM_008,Rural,1,0,6,0,2,5431.3223
2025-06-10,ATM_008,Suburban,1,0,6,0,2,7458.6846
2025-06-10,ATM_009,Urban,1,0,6,0,2,9024.653
2025-06-10,ATM_009,Rural,1,0,6,0,2,5224.0015
2025-06-10,ATM_009,Suburban,1,0,6,0,2,7575.8853
2025-06-10,ATM_010,Urban,1,0,6,0,2,9063.116
2025-06-10,ATM_010,Rural,1,0,6,0,2,5482.443
2025-06-10,ATM_010,Suburban,1,0,6,0,2,7534.838
2025-06-10,ATM_011,Urban,1,0,6,0,2,9024.653
2025-06-10,ATM_011,Rural,1,0,6,0,2,5880.0005
2025-06-10,ATM_011,Suburban,1,0,6,0,2,7520.453
2025-06-10,ATM_012,Urban,1,0,6,0,2,9244.851
2025-06-10,ATM_012,Rural,1,0,6,0,2,5520.114
2025-06-10,ATM_012,Suburban,1,0,6,0,2,7574.6025
2025-06-10,ATM_013,Urban,1,0,6,0,2,9024.653
2025-06-10,ATM_013,Rural,1,0,6,0,2,5746.396
2025-06-10,ATM_013,Suburban,1,0,6,0,2,7465.913
2025-06-10,ATM_014,Urban,1,0,6,0,2,9054.499
2025-06-10,ATM_014,Rural,1,0,6,0,2,5490.7026
2025-06-10,ATM_014,Suburban,1,0,6,0,2,7723.5464
2025-06-10,ATM_015,Urban,1,0,6,0,2,9010.543
2025-06-10,ATM_015,Rural,1,0,6,0,2,5454.5674
2025-06-10,ATM_015,Suburban,1,0,6,0,2,7423.6523
2025-06-10,ATM_016,Urban,1,0,6,0,2,9024.653
2025-06-10,ATM_016,Rural,1,0,6,0,2,5493.4375
2025-06-10,ATM_016,Suburban,1,0,6,0,2,7465.913
2025-06-10,ATM_017,Urban,1,0,6,0,2,9002.465
2025-06-10,ATM_017,Rural,1,0,6,0,2,5500.084
2025-06-10,ATM_017,Suburban,1,0,6,0,2,7689.642
2025-06-10,ATM_018,Urban,1,0,6,0,2,9109.196
2025-06-10,ATM_018,Rural,1,0,6,0,2,5433.791
2025-06-10,ATM_018,Suburban,1,0,6,0,2,7455.724
2025-06-10,ATM_019,Urban,1,0,6,0,2,8811.648
2025-06-10,ATM_019,Rural,1,0,6,0,2,5443.98
2025-06-10,ATM_019,Suburban,1,0,6,0,2,7418.0435
2025-06-10,ATM_020,Urban,1,0,6,0,2,9024.653
2025-06-10,ATM_020,Rural,1,0,6,0,2,5325.0728
2025-06-10,ATM_020,Suburban,1,0,6,0,2,7465.913
2025-06-11,ATM_001,Urban,2,0,6,0,2,8841.484
2025-06-11,ATM_001,Rural,2,0,6,0,2,5536.141
2025-06-11,ATM_001,Suburban,2,0,6,0,2,7463.776
2025-06-11,ATM_002,Urban,2,0,6,0,2,9209.912
2025-06-11,ATM_002,Rural,2,0,6,0,2,5393.332
2025-06-11,ATM_002,Suburban,2,0,6,0,2,7501.865
2025-06-11,ATM_003,Urban,2,0,6,0,2,9252.3955
2025-06-11,ATM_003,Rural,2,0,6,0,2,5563.13
2025-06-11,ATM_003,Suburban,2,0,6,0,2,7370.636
2025-06-11,ATM_004,Urban,2,0,6,0,2,9222.577
2025-06-11,ATM_004,Rural,2,0,6,0,2,5585.711
2025-06-11,ATM_004,Suburban,2,0,6,0,2,7510.3633
2025-06-11,ATM_005,Urban,2,0,6,0,2,9238.723
2025-06-11,ATM_005,Rural,2,0,6,0,2,5558.084
2025-06-11,ATM_005,Suburban,2,0,6,0,2,7518.2715
2025-06-11,ATM_006,Urban,2,0,6,0,2,9276.781
2025-06-11,ATM_006,Rural,2,0,6,0,2,5580.8286
2025-06-11,ATM_006,Suburban,2,0,6,0,2,7579.625
2025-06-11,ATM_007,Urban,2,0,6,0,2,9234.572
2025-06-11,ATM_007,Rural,2,0,6,0,2,5556.12
2025-06-11,ATM_007,Suburban,2,0,6,0,2,7562.1245
2025-06-11,ATM_008,Urban,2,0,6,0,2,9218.932
2025-06-11,ATM_008,Rural,2,0,6,0,2,5620.1943
2025-06-11,ATM_008,Suburban,2,0,6,0,2,7517.2466
2025-06-11,ATM_009,Urban,2,0,6,0,2,9238.723
2025-06-11,ATM_009,Rural,2,0,6,0,2,5443.6484
2025-06-11,ATM_009,Suburban,2,0,6,0,2,7533.4077
